,e_type,e_con,e_prod,GDP,Population,ei_capita,ei_gdp,pop_growth,pop_density,Manuf_GDP,Agric_GDP,Deforestation,emission_per_cap,CO2_emission
2243,5,0.01,0.01,33.55,47887.9,1.1,1.57,3.432,43.495,1.5516875,16.6042305,204081.36,0.0,0.0
2244,0,0.02,0.0,5.16,728.58,25.42,3.59,0.547,39.878,0.6150720000000001,0.9266328,9396.8091,0.0012627302423893,0.92
2245,1,0.0,0.0,5.16,728.58,25.42,3.59,0.547,39.878,0.6150720000000001,0.9266328,9396.8091,2.7450657443245765e-05,0.02
2246,2,0.0,0.0,5.16,728.58,25.42,3.59,0.547,39.878,0.6150720000000001,0.9266328,9396.8091,0.0,0.0
2247,3,0.01,0.0,5.16,728.58,25.42,3.59,0.547,39.878,0.6150720000000001,0.9266328,9396.8091,0.001235279584946,0.9
2248,4,0.0,0.0,5.16,728.58,25.42,3.59,0.547,39.878,0.6150720000000001,0.9266328,9396.8091,0.0,0.0
2249,5,0.0,0.0,5.16,728.58,25.42,3.59,0.547,39.878,0.6150720000000001,0.9266328,9396.8091,0.0,0.0
2250,0,1.13,0.35,155.0,4989.44,226.96,7.31,0.443,16.371,30.240500000000004,8.365350000000001,218753.4921,0.0103318208055413,51.55
2251,1,0.14,0.0,155.0,4989.44,226.96,7.31,0.443,16.371,30.240500000000004,8.365350000000001,218753.4921,0.0032648954592098,16.29
2252,2,0.1,0.0,155.0,4989.44,226.96,7.31,0.443,16.371,30.240500000000004,8.365350000000001,218753.4921,0.0008738455618265,4.36
2253,3,0.48,0.0,155.0,4989.44,226.96,7.31,0.443,16.371,30.240500000000004,8.365350000000001,218753.4921,0.0061930797845048,30.9
2254,4,0.19,0.19,155.0,4989.44,226.96,7.31,0.443,16.371,30.240500000000004,8.365350000000001,218753.4921,0.0,0.0
2255,5,0.23,0.17,155.0,4989.44,226.96,7.31,0.443,16.371,30.240500000000004,8.365350000000001,218753.4921,0.0,0.0
2256,0,9.24,4.27,1853.78,58212.0,158.7,4.98,0.509,106.354,300.44212460000006,58.1530786,144360.30023999998,0.0066606541606541,387.73
2257,1,0.86,0.33,1853.78,58212.0,158.7,4.98,0.509,106.354,300.44212460000006,58.1530786,144360.30023999998,0.0014699718271146,85.57
2258,2,1.09,0.11,1853.78,58212.0,158.7,4.98,0.509,106.354,300.44212460000006,58.1530786,144360.30023999998,0.0009757438328866,56.8
2259,3,3.75,0.15,1853.78,58212.0,158.7,4.98,0.509,106.354,300.44212460000006,58.1530786,144360.30023999998,0.0042149385006527,245.36
2260,4,3.11,3.11,1853.78,58212.0,158.7,4.98,0.509,106.354,300.44212460000006,58.1530786,144360.30023999998,0.0,0.0
2261,5,0.44,0.57,1853.78,58212.0,158.7,4.98,0.509,106.354,300.44212460000006,58.1530786,144360.30023999998,0.0,0.0
2262,0,0.04,0.59,16.36,949.49,45.44,2.64,2.753,3.685,0.9135424,1.1982064,237615.5439,0.0027172482069321,2.58
2263,1,0.0,0.0,16.36,949.49,45.44,2.64,2.753,3.685,0.9135424,1.1982064,237615.5439,0.0,0.0
2264,2,0.0,0.0,16.36,949.49,45.44,2.64,2.753,3.685,0.9135424,1.1982064,237615.5439,0.0001895754562975,0.18
2265,3,0.03,0.58,16.36,949.49,45.44,2.64,2.753,3.685,0.9135424,1.1982064,237615.5439,0.0025276727506345,2.4
2266,4,0.0,0.0,16.36,949.49,45.44,2.64,2.753,3.685,0.9135424,1.1982064,237615.5439,0.0,0.0
2267,5,0.01,0.01,16.36,949.49,45.44,2.64,2.753,3.685,0.9135424,1.1982064,237615.5439,0.0,0.0
2268,0,0.0,0.0,2.17,955.6,2.81,1.24,4.272,94.426,0.120001,0.5282431,4146.5688,0.0002092925910422,0.2
2269,1,0.0,0.0,2.17,955.6,2.81,1.24,4.272,94.426,0.120001,0.5282431,4146.5688,0.0,0.0
2270,2,0.0,0.0,2.17,955.6,2.81,1.24,4.272,94.426,0.120001,0.5282431,4146.5688,0.0,0.0
2271,3,0.0,0.0,2.17,955.6,2.81,1.24,4.272,94.426,0.120001,0.5282431,4146.5688,0.0002092925910422,0.2
2272,4,0.0,0.0,2.17,955.6,2.81,1.24,4.272,94.426,0.120001,0.5282431,4146.5688,0.0,0.0
2273,5,0.0,0.0,2.17,955.6,2.81,1.24,4.272,94.426,0.120001,0.5282431,4146.5688,0.0,0.0
2274,0,0.1,0.06,38.6,14773.28,6.78,2.59,2.883,64.926,3.768518,17.311328,99241.571,0.000243683190192,3.6
2275,1,0.0,0.0,38.6,14773.28,6.78,2.59,2.883,64.926,3.768518,17.311328,99241.571,0.0,0.0
2276,2,0.0,0.0,38.6,14773.28,6.78,2.59,2.883,64.926,3.768518,17.311328,99241.571,0.0,0.0
2277,3,0.04,0.0,38.6,14773.28,6.78,2.59,2.883,64.926,3.768518,17.311328,99241.571,0.000243683190192,3.6
2278,4,0.0,0.0,38.6,14773.28,6.78,2.59,2.883,64.926,3.768518,17.311328,99241.571,0.0,0.0
2279,5,0.06,0.06,38.6,14773.28,6.78,2.59,2.883,64.926,3.768518,17.311328,99241.571,0.0,0.0
2286,0,0.0,0.0,0.78,96.33,18.62,2.3,-0.625,283.318,0.0332358,0.069303,177.0006,0.000830478563272,0.08
2287,1,0.0,0.0,0.78,96.33,18.62,2.3,-0.625,283.318,0.0332358,0.069303,177.0006,0.0,0.0
2288,2,0.0,0.0,0.78,96.33,18.62,2.3,-0.625,283.318,0.0332358,0.069303,177.0006,0.0,0.0
2289,3,0.0,0.0,0.78,96.33,18.62,2.3,-0.625,283.318,0.0332358,0.069303,177.0006,0.000830478563272,0.08
2290,4,0.0,0.0,0.78,96.33,18.62,2.3,-0.625,283.318,0.0332358,0.069303,177.0006,0.0,0.0
2291,5,0.0,0.0,0.78,96.33,18.62,2.3,-0.625,283.318,0.0332358,0.069303,177.0006,0.0,0.0
2292,0,0.08,0.03,53.15,9263.82,8.63,1.5,2.734,84.454,7.9996065,13.7546885,47811.57719999999,0.0003886085869544,3.6
2293,1,0.0,0.0,53.15,9263.82,8.63,1.5,2.734,84.454,7.9996065,13.7546885,47811.57719999999,0.0,0.0
2294,2,0.0,0.0,53.15,9263.82,8.63,1.5,2.734,84.454,7.9996065,13.7546885,47811.57719999999,0.0,0.0
2295,3,0.05,0.01,53.15,9263.82,8.63,1.5,2.734,84.454,7.9996065,13.7546885,47811.57719999999,0.0003886085869544,3.6
2296,4,0.0,0.0,53.15,9263.82,8.63,1.5,2.734,84.454,7.9996065,13.7546885,47811.57719999999,0.0,0.0
2297,5,0.03,0.03,53.15,9263.82,8.63,1.5,2.734,84.454,7.9996065,13.7546885,47811.57719999999,0.0,0.0
2298,0,0.02,0.0,8.35,6352.28,3.43,2.61,2.952,25.852,0.394955,2.0615315,72760.1492,0.0001731661702569,1.1
2299,1,0.0,0.0,8.35,6352.28,3.43,2.61,2.952,25.852,0.394955,2.0615315,72760.1492,0.0,0.0
2300,2,0.0,0.0,8.35,6352.28,3.43,2.61,2.952,25.852,0.394955,2.0615315,72760.1492,0.0,0.0
2301,3,0.02,0.0,8.35,6352.28,3.43,2.61,2.952,25.852,0.394955,2.0615315,72760.1492,0.0001731661702569,1.1
2302,4,0.0,0.0,8.35,6352.28,3.43,2.61,2.952,25.852,0.394955,2.0615315,72760.1492,0.0,0.0
2303,5,0.0,0.0,8.35,6352.28,3.43,2.61,2.952,25.852,0.394955,2.0615315,72760.1492,0.0,0.0
2304,0,0.0,0.0,1.9,975.26,3.96,2.03,2.227,34.682,0.149416,1.081784,22333.185200000004,0.0002050735188565,0.2
2305,1,0.0,0.0,1.9,975.26,3.96,2.03,2.227,34.682,0.149416,1.081784,22333.185200000004,0.0,0.0
2306,2,0.0,0.0,1.9,975.26,3.96,2.03,2.227,34.682,0.149416,1.081784,22333.185200000004,0.0,0.0
2307,3,0.0,0.0,1.9,975.26,3.96,2.03,2.227,34.682,0.149416,1.081784,22333.185200000004,0.0002050735188565,0.2
2308,4,0.0,0.0,1.9,975.26,3.96,2.03,2.227,34.682,0.149416,1.081784,22333.185200000004,0.0,0.0
2309,5,0.0,0.0,1.9,975.26,3.96,2.03,2.227,34.682,0.149416,1.081784,22333.185200000004,0.0,0.0
2310,0,0.01,0.0,2.17,743.31,12.52,4.29,-0.306,3.776,0.0987783999999999,0.8274210000000001,186021.2815,0.0009417335970187,0.7
2311,1,0.0,0.0,2.17,743.31,12.52,4.29,-0.306,3.776,0.0987783999999999,0.8274210000000001,186021.2815,0.0,0.0
2312,2,0.0,0.0,2.17,743.31,12.52,4.29,-0.306,3.776,0.0987783999999999,0.8274210000000001,186021.2815,0.0,0.0
2313,3,0.01,0.0,2.17,743.31,12.52,4.29,-0.306,3.776,0.0987783999999999,0.8274210000000001,186021.2815,0.0009417335970187,0.7
2314,4,0.0,0.0,2.17,743.31,12.52,4.29,-0.306,3.776,0.0987783999999999,0.8274210000000001,186021.2815,0.0,0.0
2315,5,0.0,0.0,2.17,743.31,12.52,4.29,-0.306,3.776,0.0987783999999999,0.8274210000000001,186021.2815,0.0,0.0
2316,0,0.01,0.0,25.69,7037.92,1.99,0.55,2.012,255.367,3.5236404,7.6394353,3829.1864,0.0001804510423534,1.27
2317,1,0.0,0.0,25.69,7037.92,1.99,0.55,2.012,255.367,3.5236404,7.6394353,3829.1864,9.946120444676836e-06,0.07
2318,2,0.0,0.0,25.69,7037.92,1.99,0.55,2.012,255.367,3.5236404,7.6394353,3829.1864,0.0,0.0
2319,3,0.01,0.0,25.69,7037.92,1.99,0.55,2.012,255.367,3.5236404,7.6394353,3829.1864,0.0001705049219087,1.2
2320,4,0.0,0.0,25.69,7037.92,1.99,0.55,2.012,255.367,3.5236404,7.6394353,3829.1864,0.0,0.0
2321,5,0.0,0.0,25.69,7037.92,1.99,0.55,2.012,255.367,3.5236404,7.6394353,3829.1864,0.0,0.0
2322,0,0.06,0.02,17.83,4955.3,11.9,3.31,2.879,44.287,3.8407603,4.313255299999999,69877.5428,0.0004843299093899,2.4
2323,1,0.0,0.0,17.83,4955.3,11.9,3.31,2.879,44.287,3.8407603,4.313255299999999,69877.5428,0.0,0.0
2324,2,0.0,0.0,17.83,4955.3,11.9,3.31,2.879,44.287,3.8407603,4.313255299999999,69877.5428,0.0,0.0
2325,3,0.04,0.0,17.83,4955.3,11.9,3.31,2.879,44.287,3.8407603,4.313255299999999,69877.5428,0.0004843299093899,2.4
2326,4,0.0,0.0,17.83,4955.3,11.9,3.31,2.879,44.287,3.8407603,4.313255299999999,69877.5428,0.0,0.0
2327,5,0.02,0.02,17.83,4955.3,11.9,3.31,2.879,44.287,3.8407603,4.313255299999999,69877.5428,0.0,0.0
2334,0,7.42,6.36,1597.19,875527.8,8.48,4.65,2.076,293.717,265.1015962,429.5802224000001,639384.5094999999,0.0005832139196493,510.62
2335,1,3.72,3.7,1597.19,875527.8,8.48,4.65,2.076,293.717,265.1015962,429.5802224000001,639384.5094999999,0.0003830603665583,335.38
2336,2,0.46,0.46,1597.19,875527.8,8.48,4.65,2.076,293.717,265.1015962,429.5802224000001,639384.5094999999,2.197531591800968e-05,19.24
2337,3,2.44,1.4,1597.19,875527.8,8.48,4.65,2.076,293.717,265.1015962,429.5802224000001,639384.5094999999,0.000178178237173,156.0
2338,4,0.07,0.07,1597.19,875527.8,8.48,4.65,2.076,293.717,265.1015962,429.5802224000001,639384.5094999999,0.0,0.0
2339,5,0.74,0.74,1597.19,875527.8,8.48,4.65,2.076,293.717,265.1015962,429.5802224000001,639384.5094999999,0.0,0.0
2340,0,2.31,5.27,790.85,181811.5,12.71,2.92,1.782,100.142,157.3237905,170.4202665,1185455.1766,0.0007263566936084,132.06
2341,1,0.18,0.25,790.85,181811.5,12.71,2.92,1.782,100.142,157.3237905,170.4202665,1185455.1766,8.398808656218115e-05,15.27
2342,2,0.69,1.76,790.85,181811.5,12.71,2.92,1.782,100.142,157.3237905,170.4202665,1185455.1766,0.0001858518300547,33.79
2343,3,1.36,3.18,790.85,181811.5,12.71,2.92,1.782,100.142,157.3237905,170.4202665,1185455.1766,0.0004565167769915,83.0
2344,4,0.0,0.0,790.85,181811.5,12.71,2.92,1.782,100.142,157.3237905,170.4202665,1185455.1766,0.0,0.0
2345,5,0.08,0.08,790.85,181811.5,12.71,2.92,1.782,100.142,157.3237905,170.4202665,1185455.1766,0.0,0.0
2346,0,3.01,7.65,468.75,56366.2,53.43,6.43,2.778,34.607,68.025,58.5515625,90754.5072,0.0034022162217783,191.77
2347,1,0.03,0.03,468.75,56366.2,53.43,6.43,2.778,34.607,68.025,58.5515625,90754.5072,4.89655147943271e-05,2.76
2348,2,0.81,0.86,468.75,56366.2,53.43,6.43,2.778,34.607,68.025,58.5515625,90754.5072,0.0007807870674269,44.01
2349,3,2.11,6.69,468.75,56366.2,53.43,6.43,2.778,34.607,68.025,58.5515625,90754.5072,0.002572463639557,145.0
2350,4,0.0,0.0,468.75,56366.2,53.43,6.43,2.778,34.607,68.025,58.5515625,90754.5072,0.0,0.0
2351,5,0.06,0.06,468.75,56366.2,53.43,6.43,2.778,34.607,68.025,58.5515625,90754.5072,0.0,0.0
2352,0,0.92,4.54,144.39,17419.1,52.53,6.34,2.465,39.827,5.3149959,11.9107311,8038.8606,0.0031511386925845,54.89
2353,1,0.0,0.0,144.39,17419.1,52.53,6.34,2.465,39.827,5.3149959,11.9107311,8038.8606,0.0,0.0
2354,2,0.08,0.15,144.39,17419.1,52.53,6.34,2.465,39.827,5.3149959,11.9107311,8038.8606,0.0002807263291444,4.89
2355,3,0.83,4.38,144.39,17419.1,52.53,6.34,2.465,39.827,5.3149959,11.9107311,8038.8606,0.0028704123634401,50.0
2356,4,0.0,0.0,144.39,17419.1,52.53,6.34,2.465,39.827,5.3149959,11.9107311,8038.8606,0.0,0.0
2357,5,0.01,0.01,144.39,17419.1,52.53,6.34,2.465,39.827,5.3149959,11.9107311,8038.8606,0.0,0.0
2370,0,6.73,1.19,1920.61,56725.45,118.56,3.5,0.084,192.85,384.5829464,61.1138102,75898.0266,0.0073591306900165,417.45
2371,1,0.6,0.01,1920.61,56725.45,118.56,3.5,0.084,192.85,384.5829464,61.1138102,75898.0266,0.0009230424791694,52.36
2372,2,1.72,0.62,1920.61,56725.45,118.56,3.5,0.084,192.85,384.5829464,61.1138102,75898.0266,0.0015187186703675,86.15
2373,3,3.93,0.2,1920.61,56725.45,118.56,3.5,0.084,192.85,384.5829464,61.1138102,75898.0266,0.0049173695404796,278.94
2374,4,0.0,0.0,1920.61,56725.45,118.56,3.5,0.084,192.85,384.5829464,61.1138102,75898.0266,0.0,0.0
2375,5,0.48,0.36,1920.61,56725.45,118.56,3.5,0.084,192.85,384.5829464,61.1138102,75898.0266,0.0,0.0
2388,0,0.14,0.01,23.76,3565.89,40.34,0.0,4.783,40.411,3.0334392,1.6354008000000002,975.052,0.0026529141392471,9.46
2389,1,0.0,0.0,24.15,3565.89,40.34,0.0,4.783,40.411,3.0832305,1.6622445,975.052,0.0,0.0
2390,2,0.0,0.0,24.16,3565.89,40.34,0.0,4.783,40.411,3.0845072,1.6629328,975.052,4.4869583750480246e-05,0.16
2391,3,0.14,0.0,23.75,3565.89,40.34,0.0,4.783,40.411,3.0321625,1.6347125,975.052,0.0026080445554966,9.3
2392,4,0.0,0.0,24.15,3565.89,40.34,0.0,4.783,40.411,3.0832305,1.6622445,975.052,0.0,0.0
2393,5,0.0,0.0,24.15,3565.89,40.34,0.0,4.783,40.411,3.0832305,1.6622445,975.052,0.0,0.0
2394,0,0.12,0.03,77.06,23724.57,5.17,1.59,3.384,41.685,7.746841800000001,19.5069684,38587.692,0.0002722915525971,6.46
2395,1,0.0,0.0,77.06,23724.57,5.17,1.59,3.384,41.685,7.746841800000001,19.5069684,38587.692,1.09591027361086e-05,0.26
2396,2,0.0,0.0,77.06,23724.57,5.17,1.59,3.384,41.685,7.746841800000001,19.5069684,38587.692,0.0,0.0
2397,3,0.09,0.0,77.06,23724.57,5.17,1.59,3.384,41.685,7.746841800000001,19.5069684,38587.692,0.000261332449861,6.2
2398,4,0.0,0.0,77.06,23724.57,5.17,1.59,3.384,41.685,7.746841800000001,19.5069684,38587.692,0.0,0.0
2399,5,0.03,0.03,77.06,23724.57,5.17,1.59,3.384,41.685,7.746841800000001,19.5069684,38587.692,0.0,0.0
2400,0,0.0,0.0,0.13,72.39,3.56,2.02,2.157,89.375,0.0009529,0.0144728999999999,11.8017,0.0002762812543168,0.02
2401,1,0.0,0.0,0.13,72.39,3.56,2.02,2.157,89.375,0.0009529,0.0144728999999999,11.8017,0.0,0.0
2402,2,0.0,0.0,0.13,72.39,3.56,2.02,2.157,89.375,0.0009529,0.0144728999999999,11.8017,0.0,0.0
2403,3,0.0,0.0,0.13,72.39,3.56,2.02,2.157,89.375,0.0009529,0.0144728999999999,11.8017,0.0002762812543168,0.02
2404,4,0.0,0.0,0.13,72.39,3.56,2.02,2.157,89.375,0.0009529,0.0144728999999999,11.8017,0.0,0.0
2405,5,0.0,0.0,0.13,72.39,3.56,2.02,2.157,89.375,0.0009529,0.0144728999999999,11.8017,0.0,0.0
2412,0,0.01,0.01,7.89,4258.47,2.39,1.29,2.849,18.451,0.3294863999999999,3.6664041,178429.172,4.696522459944534e-05,0.2
2413,1,0.0,0.0,7.89,4258.47,2.39,1.29,2.849,18.451,0.3294863999999999,3.6664041,178429.172,0.0,0.0
2414,2,0.0,0.0,7.89,4258.47,2.39,1.29,2.849,18.451,0.3294863999999999,3.6664041,178429.172,0.0,0.0
2415,3,0.0,0.0,7.89,4258.47,2.39,1.29,2.849,18.451,0.3294863999999999,3.6664041,178429.172,4.696522459944534e-05,0.2
2416,4,0.0,0.0,7.89,4258.47,2.39,1.29,2.849,18.451,0.3294863999999999,3.6664041,178429.172,0.0,0.0
2417,5,0.01,0.01,7.89,4258.47,2.39,1.29,2.849,18.451,0.3294863999999999,3.6664041,178429.172,0.0,0.0
2424,0,0.0,0.0,2.62,1703.76,1.76,1.15,2.207,56.118,0.2495288,0.3186444,345.1932,0.0001173874254589,0.2
2425,1,0.0,0.0,2.62,1703.76,1.76,1.15,2.207,56.118,0.2495288,0.3186444,345.1932,0.0,0.0
2426,2,0.0,0.0,2.62,1703.76,1.76,1.15,2.207,56.118,0.2495288,0.3186444,345.1932,0.0,0.0
2427,3,0.0,0.0,2.62,1703.76,1.76,1.15,2.207,56.118,0.2495288,0.3186444,345.1932,0.0001173874254589,0.2
2428,4,0.0,0.0,2.62,1703.76,1.76,1.15,2.207,56.118,0.2495288,0.3186444,345.1932,0.0,0.0
2429,5,0.0,0.0,2.62,1703.76,1.76,1.15,2.207,56.118,0.2495288,0.3186444,345.1932,0.0,0.0
2460,0,0.02,0.01,8.86,9404.5,1.71,1.81,3.56,99.751,1.4751014,3.4095937999999992,35016.534799999994,6.911584879578925e-05,0.65
2461,1,0.0,0.0,8.86,9404.5,1.71,1.81,3.56,99.751,1.4751014,3.4095937999999992,35016.534799999994,1.594981126056675e-05,0.15
2462,2,0.0,0.0,8.86,9404.5,1.71,1.81,3.56,99.751,1.4751014,3.4095937999999992,35016.534799999994,0.0,0.0
2463,3,0.01,0.0,8.86,9404.5,1.71,1.81,3.56,99.751,1.4751014,3.4095937999999992,35016.534799999994,5.31660375352225e-05,0.5
2464,4,0.0,0.0,8.86,9404.5,1.71,1.81,3.56,99.751,1.4751014,3.4095937999999992,35016.534799999994,0.0,0.0
2465,5,0.01,0.01,8.86,9404.5,1.71,1.81,3.56,99.751,1.4751014,3.4095937999999992,35016.534799999994,0.0,0.0
2466,0,0.84,1.87,186.56,18090.57,46.63,4.52,2.817,54.877,45.19416,28.3888352,206184.838,0.00289985334901,52.46
2467,1,0.05,0.0,186.56,18090.57,46.63,4.52,2.817,54.877,45.19416,28.3888352,206184.838,0.0002222152204159,4.02
2468,2,0.21,0.52,186.56,18090.57,46.63,4.52,2.817,54.877,45.19416,28.3888352,206184.838,0.0009087607521487,16.44
2469,3,0.55,1.31,186.56,18090.57,46.63,4.52,2.817,54.877,45.19416,28.3888352,206184.838,0.0017688773764452,32.0
2470,4,0.0,0.0,186.56,18090.57,46.63,4.52,2.817,54.877,45.19416,28.3888352,206184.838,0.0,0.0
2471,5,0.04,0.04,186.56,18090.57,46.63,4.52,2.817,54.877,45.19416,28.3888352,206184.838,0.0,0.0
2484,0,0.03,0.0,6.19,355.91,77.72,4.47,0.978,1106.781,1.3546196,0.1951088,3.5008,0.0054227192267708,1.93
2485,1,0.01,0.0,6.19,355.91,77.72,4.47,0.978,1106.781,1.3546196,0.1951088,3.5008,0.0012081706049282,0.43
2486,2,0.0,0.0,6.19,355.91,77.72,4.47,0.978,1106.781,1.3546196,0.1951088,3.5008,0.0,0.0
2487,3,0.02,0.0,6.19,355.91,77.72,4.47,0.978,1106.781,1.3546196,0.1951088,3.5008,0.0042145486218426,1.5
2488,4,0.0,0.0,6.19,355.91,77.72,4.47,0.978,1106.781,1.3546196,0.1951088,3.5008,0.0,0.0
2489,5,0.0,0.0,6.19,355.91,77.72,4.47,0.978,1106.781,1.3546196,0.1951088,3.5008,0.0,0.0
2490,0,0.01,0.0,7.73,2034.35,6.68,1.76,2.612,1.974,0.6507887,1.6917878000000002,4761.834,0.0005456288249317,1.11
2491,1,0.0,0.0,7.73,2034.35,6.68,1.76,2.612,1.974,0.6507887,1.6917878000000002,4761.834,4.915574999385554e-06,0.01
2492,2,0.0,0.0,7.73,2034.35,6.68,1.76,2.612,1.974,0.6507887,1.6917878000000002,4761.834,0.0,0.0
2493,3,0.01,0.0,7.73,2034.35,6.68,1.76,2.612,1.974,0.6507887,1.6917878000000002,4761.834,0.0005407132499324,1.1
2494,4,0.0,0.0,7.73,2034.35,6.68,1.76,2.612,1.974,0.6507887,1.6917878000000002,4761.834,0.0,0.0
2495,5,0.0,0.0,7.73,2034.35,6.68,1.76,2.612,1.974,0.6507887,1.6917878000000002,4761.834,0.0,0.0
2496,0,0.03,0.0,8.16,1055.87,25.68,3.32,0.712,521.564,1.6847952,0.8883792,410.7096,0.0015721632397927,1.66
2497,1,0.0,0.0,8.16,1055.87,25.68,3.32,0.712,521.564,1.6847952,0.8883792,410.7096,0.000151533806245,0.16
2498,2,0.0,0.0,8.16,1055.87,25.68,3.32,0.712,521.564,1.6847952,0.8883792,410.7096,0.0,0.0
2499,3,0.02,0.0,8.16,1055.87,25.68,3.32,0.712,521.564,1.6847952,0.8883792,410.7096,0.0014206294335476,1.5
2500,4,0.0,0.0,8.16,1055.87,25.68,3.32,0.712,521.564,1.6847952,0.8883792,410.7096,0.0,0.0
2501,5,0.0,0.0,8.16,1055.87,25.68,3.32,0.712,521.564,1.6847952,0.8883792,410.7096,0.0,0.0
2502,0,4.72,7.64,1185.03,84139.4,56.1,3.98,1.893,43.182,226.7673408,79.00595009999999,705926.003,0.0033319705155967,280.35
2503,1,0.16,0.15,1185.03,84139.4,56.1,3.98,1.893,43.182,226.7673408,79.00595009999999,705926.003,0.0001528415938311,12.86
2504,2,1.02,1.0,1185.03,84139.4,56.1,3.98,1.893,43.182,226.7673408,79.00595009999999,705926.003,0.0005833176846994,49.08
2505,3,3.22,6.17,1185.03,84139.4,56.1,3.98,1.893,43.182,226.7673408,79.00595009999999,705926.003,0.0025958112370661,218.41
2506,4,0.03,0.03,1185.03,84139.4,56.1,3.98,1.893,43.182,226.7673408,79.00595009999999,705926.003,0.0,0.0
2507,5,0.29,0.3,1185.03,84139.4,56.1,3.98,1.893,43.182,226.7673408,79.00595009999999,705926.003,0.0,0.0
2508,0,0.19,0.18,8.83,2184.14,89.21,22.07,1.995,1.406,1.7985827,1.1014542,143517.87279999998,0.0086761837611142,18.95
2509,1,0.16,0.18,8.83,2184.14,89.21,22.07,1.995,1.406,1.7985827,1.1014542,143517.87279999998,0.007577353100076,16.55
2510,2,0.0,0.0,8.83,2184.14,89.21,22.07,1.995,1.406,1.7985827,1.1014542,143517.87279999998,0.0,0.0
2511,3,0.03,0.0,8.83,2184.14,89.21,22.07,1.995,1.406,1.7985827,1.1014542,143517.87279999998,0.0010988306610382,2.4
2512,4,0.0,0.0,8.83,2184.14,89.21,22.07,1.995,1.406,1.7985827,1.1014542,143517.87279999998,0.0,0.0
2513,5,0.0,0.0,8.83,2184.14,89.21,22.07,1.995,1.406,1.7985827,1.1014542,143517.87279999998,0.0,0.0
2514,0,0.3,0.03,95.24,24807.5,12.0,3.13,1.838,55.585,18.3660816,14.376478,54854.733,0.0007711377607578,19.13
2515,1,0.04,0.01,95.24,24807.5,12.0,3.13,1.838,55.585,18.3660816,14.376478,54854.733,0.0001616446639121,4.01
2516,2,0.0,0.0,95.24,24807.5,12.0,3.13,1.838,55.585,18.3660816,14.376478,54854.733,4.837246800362793e-06,0.12
2517,3,0.24,0.0,95.24,24807.5,12.0,3.13,1.838,55.585,18.3660816,14.376478,54854.733,0.0006046558500453,15.0
2518,4,0.0,0.0,95.24,24807.5,12.0,3.13,1.838,55.585,18.3660816,14.376478,54854.733,0.0,0.0
2519,5,0.01,0.01,95.24,24807.5,12.0,3.13,1.838,55.585,18.3660816,14.376478,54854.733,0.0,0.0
2526,4,0.0,0.0,8.45,1432.9,24.19,4.1,3.327,1.74,0.878293,0.7651474999999999,87688.6179,0.0,0.0
2527,5,0.0,0.0,8.45,1432.9,24.19,4.1,3.327,1.74,0.878293,0.7651474999999999,87688.6179,0.0,0.0
2528,0,0.02,0.01,28.39,18905.5,1.0,0.67,2.466,132.206,1.6349801000000002,13.8551717,56719.52,3.808415540451192e-05,0.72
2529,1,0.0,0.0,28.39,18905.5,1.0,0.67,2.466,132.206,1.6349801000000002,13.8551717,56719.52,6.347359234085319e-06,0.12
2530,2,0.0,0.0,28.39,18905.5,1.0,0.67,2.466,132.206,1.6349801000000002,13.8551717,56719.52,0.0,0.0
2531,3,0.01,0.0,28.39,18905.5,1.0,0.67,2.466,132.206,1.6349801000000002,13.8551717,56719.52,3.173679617042659e-05,0.6
2532,4,0.0,0.0,28.39,18905.5,1.0,0.67,2.466,132.206,1.6349801000000002,13.8551717,56719.52,0.0,0.0
2533,5,0.01,0.01,28.39,18905.5,1.0,0.67,2.466,132.206,1.6349801000000002,13.8551717,56719.52,0.0,0.0
2534,0,3.4,2.63,519.59,14966.25,227.23,6.55,0.689,442.876,86.7767259,20.8459508,3453.3104,0.0130139480497786,194.77
2535,1,0.33,0.0,519.59,14966.25,227.23,6.55,0.689,442.876,86.7767259,20.8459508,3453.3104,0.0020726634928589,31.02
2536,2,1.37,2.4,519.59,14966.25,227.23,6.55,0.689,442.876,86.7767259,20.8459508,3453.3104,0.0049123862022884,73.52
2537,3,1.63,0.18,519.59,14966.25,227.23,6.55,0.689,442.876,86.7767259,20.8459508,3453.3104,0.0060282301845819,90.22
2538,4,0.04,0.04,519.59,14966.25,227.23,6.55,0.689,442.876,86.7767259,20.8459508,3453.3104,0.0,0.0
2539,5,0.03,0.01,519.59,14966.25,227.23,6.55,0.689,442.876,86.7767259,20.8459508,3453.3104,0.0,0.0
2540,0,0.7,0.58,84.03,3444.22,204.0,8.36,0.923,12.646,14.948937,5.0325567,93722.5614,0.0076621121763418,26.39
2541,1,0.05,0.06,84.03,3444.22,204.0,8.36,0.923,12.646,14.948937,5.0325567,93722.5614,0.0011352352637171,3.91
2542,2,0.17,0.17,84.03,3444.22,204.0,8.36,0.923,12.646,14.948937,5.0325567,93722.5614,0.0026537213070012,9.14
2543,3,0.22,0.09,84.03,3444.22,204.0,8.36,0.923,12.646,14.948937,5.0325567,93722.5614,0.0038731556056233,13.34
2544,4,0.0,0.0,84.03,3444.22,204.0,8.36,0.923,12.646,14.948937,5.0325567,93722.5614,0.0,0.0
